rating,review,date
5,"Fabulous app, thank you Lidl and thanks for opening in Verwood. Love shopping at Lidl and using Lidl plus is a bonus. We all like to get money off coupons. Keep up the good work.",2022-06-21
5,Easy to use! Great weekly promotions.,2021-11-19
5,Very good service and friendly staff,2021-11-02
5,No issues,2022-04-26
1,"Nu mi-a inregistrat cardul Lidl Plus la casa, nu a fost memorat bonul de cumparaturi in aplicatie.",2023-08-18
3,Still unsure how to use.,2022-10-28
4,Very good value,2022-04-28
5,Brilliant,2022-07-01
5,"Great app, easy to use",2022-06-29
5,Really good. Saved money with this.,2021-11-13
1,Trying to install update keeps throwing me out and won't update.,2023-03-01
5,All the information in one place,2022-06-02
5,"Useful, because I male my own list. And get information about the coupons. I also like that the receipt is always in the app and I can use it if I need to.",2022-07-10
5,First time in this store found it on way to holidsy in clacton,2023-10-26
5,Easy to use and I have saved quite a bit of money using it. Definitely recommend it! One small issue - app is now telling me to click button to update app. All it does it take you to Google Play where another button asks you to open the app. Then it asks you to update again - stuck in a circle....,2022-02-25
3,Good,2022-03-10
4,Would be great to be able to update offers via laptop as phone is linked,2022-07-21
1,1 star because there's no option to change language!,2021-11-20
3,Living more than 10 miles from nearest shop doing only 1 shop a fortnight I often miss out on the £10 coupon. Would like a little longer in which to redeem,2022-05-23
1,"When I started using this app when lidl firts introduced it,it was brilliant every week I was spending money to get some food and else in they would give £2 gift, but they've stop that and that a little bit put me off from going there to get my necessary items.",2022-01-19
1,not worth the effort..Don't gain anything but few pence off stuff you don't usually buy. I've decided to delete the app because it doesn't do anything for me.,2022-11-02
5,"Love Lidl, great fresh bread and lots of my fav groceries",2023-09-02
4,An integrated shopping list like my groceries would be great,2021-11-28
5,Great,2021-11-20
5,"Easy to use, good savings",2022-03-11
1,Really disappointed in that I use the app successfully in UK but spend a fair bit of time in Spain and I am unable to use their app as it simply opens the UK app. Very disappointing,2023-02-07
5,Once you understand everything is simple to do,2021-11-19
5,Always nice to get a bit of money off! The store assistants are always helpful when I don't know what I'm doing with the app!,2022-08-30
5,Always a treat to shop at Lidl,2022-10-14
4,Great app with loads of choice but wish I can have the option of adding receipts on when forgetting my phone!!,2021-11-03
4,I'm like it,2022-08-29
5,"Good app, great stores.",2022-11-10
5,A++++3,2022-04-04
5,thanks i did not know,2023-12-09
5,Good to know what is available to buy and plenty of special offers.,2022-12-17
5,Simple awesome. Affordable price,2022-04-27
5,Good so far,2022-04-22
4,"Clear and easy to use, simple activation and catalogue viewing, and topped off with digital receipt's 👍",2021-11-18
5,Excellent,2023-05-01
5,Happy for coupons,2022-02-25
1,Poor stock and empty shelf's,2022-08-06
1,Coupons are absolute pants now,2022-10-02
1,Digital receipts cannot be ”downloaded” or ”shared” after the update. All permissions are given to the app.,2021-12-03
5,Fantastic!!,2023-11-22
5,Easy to shop every item marked and labelled and good prices. Will shop there every week.,2022-09-23
5,Great,2022-01-18
4,I am having a problem with your app on my discounts the £2 pound one is fine but twice it would not pay the £10 as you can imagine I was pretty annoyed,2022-02-25
5,Great but don't know how to get to activate a £5. off voucher,2024-01-27
5,Excellent app. Saves me money and keeps me informed about new products and discounts all around Europe. User friendly and easy to use.,2022-04-14
5,Good job,2021-11-12
3,"Can't fault staff and money off coupons .at this moment 4_4_22 rather disappointed with local store , quite a lot of shelves empty and been like this for some time . probably shop elsewhere for bigger shop until things pick up.",2022-04-04
5,"Always a bargain, always good quality , the only supermarket I get meat from, my first stop for shopping",2022-05-05
4,Great experience!,2023-10-31
5,Nice and sleek design.,2022-09-19
5,Always get what I want,2022-08-16
5,Good prices,2022-08-21
3,It's ok but could be improved,2024-01-13
5,Easy to use and I like receiving vouchers!,2022-08-22
3,Great app!,2023-09-08
2,It's not very useful so far. Coupons for money off junk food. I'm thinking of deleting it and using my phone memory for something else.,2022-04-25
5,Pohoda a přehledné uspořádání.,2021-10-27
1,Losing the £10 voucher is not good,2022-11-05
5,Have had lots of problems this past month - have spent over £300 + but few didn't register so only just reached the £200+ . Have another & was advised to ring as you are very helpful - rang a few times & also left my phone number - no-one got back to me ! Decided to Boycott Lidl but missed shopping there the staff are lovely & the food is good so went back Would still lie to receive a call from you please. All the best xx,2021-12-29
5,Disappointed Its not giving me stamps to enter competition,2021-11-04
2,rubish,2024-03-09
3,"App is good, but it is a shame you can't buy online",2022-03-03
4,Molto buona! Sono contenta che adesso è vicino a me,2023-11-01
1,Reward coupons have always expired when I try to use them. They should last for seven days. It's a rip-off! I spend a lot of money with you.,2023-01-11
5,Staff are always friendly.,2021-11-18
5,Excellent,2022-02-25
3,"Decent app but it bugs me that you can't get to your bar code when it needs an update, had my shopping bagged ready to pay opened up this app to scan it and couldn't get in",2022-10-13
3,"Updated review as they FINALLY have in store wifi! I'd use my card more if they have more offers, I don't spend/visit enough monthly to spend £50‐£100 which is what offer you get. Better if they had one for £25 at least especially since these days people aren't going to spend that much a month. Would love to see A PRICE SCANNER IN THE APP.",2022-05-23
5,Excellent service and wonderful staff always willing to help,2022-11-06
5,I just love it,2021-11-22
2,Experience good staff very helpful but your shelves of late not stacked of produce. Noticed this for a while why are there ma ny lines missing,2022-04-26
5,The app is easy to use and keeps me informed of my spending.,2022-10-29
4,Good,2022-06-30
5,Always well stocked and friendly,2022-09-22
5,All is well,2024-03-15
5,Ok,2021-11-02
5,Very efficient app,2022-12-10
5,"Easy to use. Easy to download, gets money off some things, free stuff, and coupons off of your next shop, why wouldn't you have it?",2022-08-15
5,Always a pleasant visit with friendly staff.,2023-12-29
3,"Apka rozczarowala mnie calkowicie, gdyż ciągle uniemozliwia dostep do QR kodu: Aktualizacja gdy nie ma dostepu do internetu. Wylogowanie z konta. EDYTOWANE: Dostęp do QR polepszony (dostępny przy przy prośbie o aktualizację) aczkolwiek zdarzyło mi się, że zostałem wylogowany z konta, co zauważyłem dopiero w sklepie (potrzebne hasło, nazwa uzytkownika pod ręką i internet). Poczekam parę miesięcy i jak nie będzie niespodziewanych log-out'ów to dam więcej gwiazdek.",2022-04-06
5,Love it!,2022-01-15
5,Good,2022-06-14
4,A bit clunky.,2022-04-14
5,Very useful app,2022-08-07
1,"After forgetting my password, requested a new one to be sent via sms. Never got the message. Tried more than a few times then gave up. One star since I can't use the app anymore",2022-06-08
5,Very good app,2022-12-31
1,App is ok but staff not scaning discounted item's as discounted but normal price! Can't login! No easy way to restore password!,2024-03-16
5,Very good the Lidl plus,2022-03-01
5,Great value,2022-07-07
1,Easy to use,2021-11-15
1,Won't install :(,2022-01-30
5,Great,2021-10-15
5,Once I get used to the scanner in store will be better but the staff are really great.,2022-07-14
5,"Once downloaded, it gives access to offers & coupons which are then easy to redeem inshore.",2022-07-22
5,Excellent,2022-07-11
4,Took a while to sort out coupons due to technical glitch at Lidl's end. Had to email Lidl Customer Services with Screen Shot of Coupons in order to unlock/link Coupons with Lidl Plus QR Code Card.,2022-11-05
3,I don't spend enough in Lidl I only do a biggish shop once a month as I live on my own but Love everything I buy there so Thankyou Lidl,2022-01-12
5,"in Winton Lidl as usual..Been away for a few days...big shop required. Spent £75.74. the Lidl plus app looked different & showed it to the cashier...she took a look....meanwhile, my total was waiting to be paid, people waiting behind. so I swiped my credit card to pay my bill. Cashier told me I couldn't claim the amount now as I had paid. I queried this, and was told it's too late. Saw a manager who suggested I put it all thru again! Ridiculous and unfair!! very angry!!Nothing to warn this!",2023-03-28
1,"It is extremely annoying to HAVE TO update the app or not be able to use it. If you update when I am somewhere the connection is lousy or I need to fill up my phone I can't do my shopping. Come on guys, you can do better.",2021-12-03
