rating,review,date
5,Nice,2020-03-30
4,"Používá se intuitivne, jen mi chybí info o dostupnosti zboží, konkrétně kolik kusů je na skladě. Musela jsem zjišťovat na webové stránce.",2022-11-29
1,Dreadfull app. Categories are random. When you arrange stuff by price it skips at random.,2022-01-29
1,Cannot authenticate if you do not have Google Chrome installed.,2023-02-25
5,"Excellent app for home items. I found items cheaper and better than Amazon, in section like kitchen items, bedroom items, lights, etc etc and moderate range furnitures, Overall IKEA deserves 5* rating! *****",2022-03-15
3,Not exacyas user friendly as it should be . The app should suggest more items also more types of roomsetups should be suggested on the app,2020-12-13
5,Excellent,2020-07-15
1,"Doesn't work! It won't update lists. If i remove the item from the list, it's on it again when I open list again. It's very annoying. Also, it doesn't add new items to lists. Fix it!",2020-11-14
1,"The e-commerce experience is so bad. They only hold your pickup order for a day or two, refunds literally take a week (if I will get one at all), and they send you your order cancellation through a PDF attachment. All of this because I realized I can't spend a raise gift card in store and they don't offer free shipping and I wanted to make the long journey to the store when it was convenient. If you have a gift card number you have to copy/paste it in; the keyboard wouldn't render for me there.",2023-04-11
5,Super friendly!,2024-03-25
5,One place for Everything your need for sweet Home with very good quality products,2022-07-03
5,Good experience at IKEA good furniture for a reasonable prices in the market a available,2023-08-03
5,"Ikea doesn't really offer much deals if your not a 'family' member, you're won't really miss much",2022-02-03
5,"Just perfect Easy to use, like it!",2022-09-24
1,"With my login information, I can log into browser, but not in application. Very frustrating.",2020-10-03
3,App is very slow and there is inconsistency between the items availability over the app and website,2022-06-28
5,Love that I can shop online and have the option to either pick up or deliver,2022-06-08
1,Couldn't put my original ikea membership info. I preferred the old app,2020-04-11
5,"Easy to use, no ads and simple checkout options. Clear and open about what you're paying for and what you get in return. Very good app.",2022-09-03
5,Great for planning my next visit to Ikea 👌,2022-11-19
5,Easy to use!,2021-02-16
5,Easy to use!,2020-08-01
5,Great website ~ easy to navigate,2022-07-20
1,"Every time I buy something I receive no confirmation email, nothing gets added to my purchase history, and no money is taken from my bank account. I also don't receive any error messages. I will be using the website.",2021-02-23
1,I can't add anything to cart,2020-03-16
5,"Excellent app. Giving detailed information about every product like measurements, colours, sizes, types and most important availability of products at different locations.",2022-03-25
1,"I don't feel sorry to say that , the other shopping apps doing great job in delivering the purchase in time .",2023-06-23
1,Couldn't open after installation 😑,2023-10-23
1,Does not recognise Irish eircodes or location and cannot proceed into the app. Very poor.,2020-03-05
5,"Actually a quite a bit better than the other app, easier to search on, and make purchases.",2020-12-19
5,Buona usabilità,2022-05-13
3,"Great app, easy to navigate and create wish lists. Would get an extra star if it provided dates of when out of stick items would be back in stock. And it would get 5 stars if you could use the planne tool in the app.",2021-07-01
1,"This App and Company is nightmare. I first time order something using this application, I didn't get the product for one week. The product status says unknown even I cancell or not cancell after some days and I have to call customer care and cancell all the orders due to delay. The store is somewhere out of the globe ...can't dare to visit. I suggest not to buy anything using their online services if you are not 100% sure that you want that product.",2023-07-10
1,Sucks...,2023-01-09
5,Love ❤ ikea and ❤ hydrabad and banglore,2024-01-31
5,I love this brand.,2020-12-07
5,Très intuitive. J'adore shopper dessus même mieux que le site internet.,2022-11-10
4,Still don't understand IKEA's policy for delivery costs it's backwards normally if you have an expensive cost it becomes less expensive... but not here...,2021-08-22
4,"They could improve is allow translate the interface (if it is available I couldn't find), I live in Germany and am still learning the language, then, sometimes is difficult to find articles. Another thing I miss from the website are the categories of products inside the search by room, looking just by images takes more effort. Sometimes I wish I could take a look at the list of products.",2022-08-21
5,Simple and efficient,2022-05-31
2,"The app itself is nice to navigate around, the only thing missing is that you can sort furniture by size. My app hasn't been working properly though since the last update and it's not possible to add things to your basket. It either takes super super super super (super) long or doesn't work at all... This is super frustrating, I already cleared my cache and reinstalled the app, nothing seems to work. Please fix this :(",2022-04-23
5,Was very easy to find and buy what I was looking for with this app.,2022-01-22
4,Good,2021-09-02
5,"Finally, bugs fixed and great UX / UI",2019-11-29
5,Nice,2022-03-28
5,Great app,2022-10-17
1,No more options,2023-07-24
5,Nice,2022-09-12
1,It's annoying. It does not say which product it can't ship. How Stupid!,2022-11-15
4,Quite good app.,2020-10-04
5,Uninstalled and re-downloaded...works wonderfully,2021-02-01
1,doesn't let me create an account. an error message keeps showing up when I'm supposed to put a confirmation code and it doesn't send me any code.,2023-08-30
5,Great option to creat different shopping lists.,2020-10-10
5,Great,2020-03-30
5,"Easy to use app. Search function works well, and thumbnail of products are easy to see. Descriptions are clear, easy to see dimensions, materials and costs.",2022-10-22
1,"I can't find anything, the navigation is poor, the categories dont seem to lead you to what they used to. I wish I could go back to the old one. The interface is designed for iPhone as on android 'back' takes you to the home page no matter where u are, which is so annoying in itself as it's a few catalogue pix- how is that helpful?",2020-01-12
5,Love IKEA!,2021-01-26
5,I love ikea!,2021-07-04
5,Good. Swedish designs at Indian prices.,2021-12-28
1,I review it less if I could. Charging that much for shipping is absolutely ridiculous. There's no ikea in my area and I really wanted those bookshelves. But you can keep em. Don't know how you expect to expand your business if the only ppl who can get your furniture are ppl with pick up trucks and live in town. You've lost a customer.,2022-04-18
1,"Aaaannnd yet again subscribing to Ikea Family isn't possible and I get error messages for no reason... Updating my address neither: 'not all fields seem to be right, check your info'.",2021-04-29
1,Todella epälooginen listojen ja ostoskorin kanssa. Tuoteskannaus myymälässä takaisin!,2020-11-27
5,I love this app,2022-11-08
5,Easy to use,2021-04-07
1,No me deja loguearme.,2024-03-04
5,"Super aplikacija. Pospremim si sve što želim kupiti, da nešto ne zaboravim. Lako se pretraži sve što ti treba, vidiš odmah ima li na stanju. Ne moraš karticu imati sa sobom jer je u app. Ugl, sve što ti treba vezano za Ikeu, SVE imaš unutra i radi pouzdano.",2023-02-08
5,Quick and easy,2021-02-20
4,It works!,2019-11-26
5,It's easy to use and fun,2022-07-31
5,Love the app easy to use,2022-03-12
5,Ess very easy 2 find exactly what i needed,2020-12-15
5,Very Good.,2023-09-05
4,It would be better if we can use apple pay or Google pay in app,2022-09-05
1,"Worrest app development, once installed the app login page still loading and webpage also same issue",2022-05-03
